time,ITAir,ITLiq
14230800,417368.4129,417368.4129
14234400,416244.2791,416244.2791
14238000,381997.8346,381997.8346
14241600,419075.588,419075.588
14245200,422053.1201,422053.1201
14248800,421224.071,421224.071
14252400,402025.46,402025.46
14256000,405733.6944,405733.6944
14259600,410019.126,410019.126
14263200,399467.2426,399467.2426
14266800,411078.7495,411078.7495
14270400,411263.1928,411263.1928
14274000,406372.0656,406372.0656
14277600,407813.952,407813.952
14281200,400903.5624,400903.5624
14284800,366165.489,366165.489
14288400,350173.2523,350173.2523
14292000,368423.4485,368423.4485
14295600,370510.2769,370510.2769
14299200,328979.7726,328979.7726
14302800,367357.1876,367357.1876
14306400,333343.3393,333343.3393
14310000,365649.0971,365649.0971
14313600,370248.179,370248.179
14317200,368064.103,368064.103
14320800,374783.8663,374783.8663
14324400,410690.276,410690.276
14328000,435251.7995,435251.7995
14331600,378249.2317,378249.2317
14335200,360179.055,360179.055
14338800,408663.8218,408663.8218
14342400,414541.2506,414541.2506
14346000,403980.4325,403980.4325
14349600,377116.5496,377116.5496
14353200,355486.6495,355486.6495
14356800,334836.4726,334836.4726
14360400,349635.4467,349635.4467
14364000,324738.1483,324738.1483
14367600,319344.5544,319344.5544
14371200,277476.4684,277476.4684
14374800,304506.8347,304506.8347
14378400,304242.8387,304242.8387
14382000,316750.7324,316750.7324
14385600,363867.5123,363867.5123
14389200,369219.2282,369219.2282
14392800,361589.5491,361589.5491
14396400,371783.678,371783.678
14400000,369965.238,369965.238
14403600,379590.7639,379590.7639
14407200,378457.205,378457.205
14410800,373466.3894,373466.3894
14414400,358808.0233,358808.0233
14418000,369057.7074,369057.7074
14421600,361501.1074,361501.1074
14425200,377024.5043,377024.5043
14428800,402141.5204,402141.5204
14432400,369446.0299,369446.0299
14436000,357599.6924,357599.6924
14439600,327001.3836,327001.3836
14443200,290823.174,290823.174
14446800,307391.0677,307391.0677
14450400,303381.3788,303381.3788
14454000,314323.1786,314323.1786
14457600,336119.7168,336119.7168
14461200,315292.5165,315292.5165
14464800,290909.6103,290909.6103
14468400,352396.202,352396.202
14472000,296225.5953,296225.5953
14475600,344319.6104,344319.6104
14479200,343342.2128,343342.2128
14482800,389971.1993,389971.1993
14486400,356006.5816,356006.5816
14490000,350418.6899,350418.6899
14493600,330489.2092,330489.2092
14497200,335718.8093,335718.8093
14500800,325873.0673,325873.0673
14504400,364088.1196,364088.1196
14508000,347550.862,347550.862
14511600,342866.0961,342866.0961
14515200,261764.9363,261764.9363
14518800,295329.1941,295329.1941
14522400,283120.0243,283120.0243
14526000,285870.547,285870.547
14529600,276700.1,276700.1
14533200,274191.1583,274191.1583
14536800,261050.5774,261050.5774
14540400,280811.8101,280811.8101
14544000,311114.8248,311114.8248
14547600,317323.266,317323.266
14551200,321646.4353,321646.4353
14554800,328942.5188,328942.5188
14558400,316177.9965,316177.9965
14562000,368282.1663,368282.1663
14565600,386286.8318,386286.8318
14569200,347639.3522,347639.3522
14572800,344523.2137,344523.2137
14576400,361794.1141,361794.1141
14580000,407355.3983,407355.3983
14583600,419079.7142,419079.7142
14587200,407909.6499,407909.6499
14590800,383869.9271,383869.9271
14594400,397637.7911,397637.7911
14598000,372729.1327,372729.1327
14601600,396513.9567,396513.9567
14605200,411607.3509,411607.3509
14608800,374706.049,374706.049
14612400,360994.5514,360994.5514
14616000,329523.9096,329523.9096
14619600,380834.2325,380834.2325
14623200,360527.5477,360527.5477
14626800,364377.436,364377.436
14630400,306254.0667,306254.0667
14634000,328359.9556,328359.9556
14637600,328461.8057,328461.8057
14641200,312827.0452,312827.0452
14644800,331455.4604,331455.4604
14648400,368838.7372,368838.7372
14652000,356450.959,356450.959
14655600,373322.0175,373322.0175
14659200,354698.2887,354698.2887
14662800,356232.6947,356232.6947
14666400,369630.6165,369630.6165
14670000,382517.6218,382517.6218
14673600,350222.3893,350222.3893
14677200,337345.2404,337345.2404
14680800,348280.2161,348280.2161
14684400,368540.9829,368540.9829
14688000,375423.3869,375423.3869
14691600,391911.9518,391911.9518
14695200,354417.361,354417.361
14698800,354360.8417,354360.8417
14702400,318509.0108,318509.0108
14706000,309613.3615,309613.3615
14709600,295677.2751,295677.2751
14713200,316523.1609,316523.1609
14716800,328484.2291,328484.2291
14720400,346949.0038,346949.0038
14724000,359687.9888,359687.9888
14727600,369819.4744,369819.4744
14731200,364674.8827,364674.8827
14734800,361749.7216,361749.7216
14738400,363585.613,363585.613
14742000,378739.7085,378739.7085
14745600,382520.2343,382520.2343
14749200,384195.9372,384195.9372
14752800,358974.7059,358974.7059
14756400,377042.0546,377042.0546
14760000,349410.5222,349410.5222
14763600,358852.5768,358852.5768
14767200,363607.4669,363607.4669
14770800,351359.367,351359.367
14774400,341519.9403,341519.9403
14778000,345105.1482,345105.1482
14781600,328171.1024,328171.1024
14785200,357119.642,357119.642
14788800,348530.9654,348530.9654
14792400,348073.0903,348073.0903
14796000,314611.6979,314611.6979
14799600,309866.7032,309866.7032
14803200,334035.0939,334035.0939
14806800,305211.8424,305211.8424
14810400,320902.5844,320902.5844
14814000,350272.5947,350272.5947
14817600,329141.7969,329141.7969
14821200,392731.5553,392731.5553
14824800,357168.9176,357168.9176
14828400,382807.1977,382807.1977
14832000,368475.267,368475.267
14835600,418263.9181,418263.9181
14839200,400748.5345,400748.5345
14842800,417544.1418,417544.1418
14846400,441270.3419,441270.3419
14850000,444554.6759,444554.6759
14853600,437722.1597,437722.1597
14857200,435910.5975,435910.5975
14860800,419927.2427,419927.2427
14864400,387571.1996,387571.1996
14868000,340128.0459,340128.0459
14871600,331688.0873,331688.0873
14875200,323613.4246,323613.4246
14878800,325841.8278,325841.8278
14882400,298672.2932,298672.2932
14886000,280221.1143,280221.1143
14889600,288948.8628,288948.8628
14893200,326879.4914,326879.4914
14896800,289307.5334,289307.5334
14900400,335654.4194,335654.4194
14904000,309412.2321,309412.2321
14907600,356897.1076,356897.1076
14911200,353529.3023,353529.3023
14914800,361278.4988,361278.4988
14918400,325971.1968,325971.1968
14922000,334243.0207,334243.0207
14925600,339117.328,339117.328
14929200,312998.7974,312998.7974
14932800,300887.6547,300887.6547
14936400,294315.2694,294315.2694
14940000,285620.3287,285620.3287
14943600,294332.2512,294332.2512
14947200,311712.1869,311712.1869
14950800,363747.1043,363747.1043
14954400,292722.8333,292722.8333
14958000,308927.6408,308927.6408
14961600,306091.2885,306091.2885
14965200,301069.9628,301069.9628
14968800,299937.4629,299937.4629
14972400,302140.3141,302140.3141
14976000,327991.4199,327991.4199
14979600,302438.9223,302438.9223
14983200,325782.3189,325782.3189
14986800,319467.5703,319467.5703
14990400,308267.5038,308267.5038
14994000,355864.2453,355864.2453
14997600,330207.6841,330207.6841
15001200,337252.2791,337252.2791
15004800,324599.9724,324599.9724
15008400,331358.6362,331358.6362
15012000,324434.2613,324434.2613
15015600,310149.7089,310149.7089
15019200,325812.3115,325812.3115
15022800,309701.9585,309701.9585
15026400,306625.5779,306625.5779
15030000,302693.4665,302693.4665
15033600,336285.7343,336285.7343
15037200,322286.8248,322286.8248
15040800,296435.5668,296435.5668
15044400,266411.3869,266411.3869
15048000,263906.6683,263906.6683
15051600,264674.8765,264674.8765
15055200,272058.0062,272058.0062
15058800,295284.8545,295284.8545
15062400,295227.6184,295227.6184
15066000,285760.7997,285760.7997
15069600,291630.8456,291630.8456
15073200,281689.5158,281689.5158
15076800,291403.9133,291403.9133
15080400,311509.729,311509.729
15084000,294361.2229,294361.2229
15087600,312144.1354,312144.1354
15091200,289594.6567,289594.6567
15094800,291873.5464,291873.5464
15098400,313459.4735,313459.4735
15102000,293538.2566,293538.2566
15105600,272110.3436,272110.3436
15109200,299994.8785,299994.8785
15112800,279212.1182,279212.1182
15116400,286760.8336,286760.8336
15120000,308799.339,308799.339
15123600,302820.183,302820.183
15127200,318137.2469,318137.2469
15130800,351895.6234,351895.6234
15134400,315287.4608,315287.4608
15138000,309846.3481,309846.3481
15141600,325043.2781,325043.2781
15145200,303401.4345,303401.4345
15148800,307826.1273,307826.1273
15152400,288734.6233,288734.6233
15156000,281312.0741,281312.0741
15159600,319171.258,319171.258
15163200,311337.295,311337.295
15166800,333136.5642,333136.5642
15170400,322568.2793,322568.2793
15174000,344365.8968,344365.8968
15177600,346032.6796,346032.6796
15181200,350729.363,350729.363
15184800,342076.5009,342076.5009
15188400,362199.3046,362199.3046
15192000,367299.1555,367299.1555
15195600,340563.1863,340563.1863
15199200,335653.7331,335653.7331
15202800,376961.7685,376961.7685
15206400,371855.4455,371855.4455
15210000,388789.4137,388789.4137
15213600,314911.1044,314911.1044
15217200,364292.0544,364292.0544
15220800,402747.4352,402747.4352
15224400,399802.6898,399802.6898
15228000,367916.9732,367916.9732
15231600,388638.9075,388638.9075
15235200,404859.2204,404859.2204
15238800,400973.9331,400973.9331
15242400,423614.1574,423614.1574
15246000,385537.7113,385537.7113
15249600,420685.8116,420685.8116
15253200,430988.6158,430988.6158
15256800,418236.5683,418236.5683
15260400,383315.6761,383315.6761
15264000,374507.0135,374507.0135
15267600,352842.6532,352842.6532
15271200,357658.29,357658.29
15274800,359177.0019,359177.0019
15278400,386522.324,386522.324
15282000,405528.7223,405528.7223
15285600,379259.6992,379259.6992
15289200,362714.6966,362714.6966
15292800,336687.6972,336687.6972
15296400,370426.7222,370426.7222
15300000,359462.9544,359462.9544
15303600,322390.5199,322390.5199
15307200,299578.4865,299578.4865
15310800,317127.9777,317127.9777
15314400,324509.2387,324509.2387
15318000,311662.3019,311662.3019
15321600,390433.8074,390433.8074
15325200,365988.9876,365988.9876
15328800,409215.324,409215.324
15332400,368705.0079,368705.0079
15336000,393660.4807,393660.4807
15339600,384320.8896,384320.8896
15343200,409111.4128,409111.4128
15346800,398646.1727,398646.1727
15350400,378487.0294,378487.0294
15354000,380734.1377,380734.1377
15357600,362618.4209,362618.4209
15361200,345742.4796,345742.4796
15364800,389929.943,389929.943
15368400,376019.3977,376019.3977
15372000,370961.1274,370961.1274
15375600,382254.1285,382254.1285
15379200,386984.5875,386984.5875
15382800,390404.2864,390404.2864
15386400,443355.5387,443355.5387
15390000,382967.5974,382967.5974
15393600,371995.5764,371995.5764
15397200,355465.004,355465.004
15400800,319023.6525,319023.6525
15404400,338586.8338,338586.8338
15408000,350170.2983,350170.2983
15411600,338940.0465,338940.0465
15415200,322418.1601,322418.1601
15418800,335663.9602,335663.9602
15422400,336913.6472,336913.6472
15426000,376249.8077,376249.8077
15429600,374229.6936,374229.6936
15433200,380718.4753,380718.4753
15436800,382325.5949,382325.5949
15440400,406257.4244,406257.4244
15444000,389160.5399,389160.5399
15447600,371222.0104,371222.0104
15451200,380082.2102,380082.2102
15454800,361390.8065,361390.8065
15458400,359680.8898,359680.8898
15462000,359853.8252,359853.8252
15465600,378744.9016,378744.9016
15469200,405733.6261,405733.6261
15472800,377097.6927,377097.6927
15476400,331814.5332,331814.5332
15480000,321745.9549,321745.9549
15483600,349407.262,349407.262
15487200,316619.2391,316619.2391
15490800,301656.9444,301656.9444
15494400,320799.1642,320799.1642
15498000,331067.1536,331067.1536
15501600,305145.1801,305145.1801
15505200,331613.8768,331613.8768
15508800,343852.7137,343852.7137
15512400,354687.9326,354687.9326
15516000,368023.8167,368023.8167
15519600,373419.8829,373419.8829
15523200,358479.5911,358479.5911
15526800,371454.1478,371454.1478
15530400,366298.3079,366298.3079
15534000,364656.8511,364656.8511
15537600,372552.3381,372552.3381
15541200,357864.3729,357864.3729
15544800,343442.3718,343442.3718
15548400,338718.7865,338718.7865
15552000,364063.5053,364063.5053
15555600,328241.712,328241.712
15559200,309647.2478,309647.2478
15562800,305818.2705,305818.2705
15566400,289994.6231,289994.6231
15570000,279562.3806,279562.3806
15573600,276683.4381,276683.4381
15577200,291536.0946,291536.0946
15580800,282199.7451,282199.7451
15584400,297288.4629,297288.4629
15588000,271427.7592,271427.7592
15591600,286426.6619,286426.6619
15595200,299307.5659,299307.5659
15598800,314450.6985,314450.6985
15602400,284291.8786,284291.8786
15606000,287344.8654,287344.8654
15609600,285287.4773,285287.4773
15613200,299822.6581,299822.6581
15616800,305932.3288,305932.3288
15620400,310301.0802,310301.0802
15624000,288188.0369,288188.0369
15627600,282923.815,282923.815
15631200,283497.174,283497.174
15634800,282308.5889,282308.5889
15638400,325224.3031,325224.3031
15642000,299159.3819,299159.3819
15645600,261450.242,261450.242
15649200,253782.4475,253782.4475
15652800,256818.6221,256818.6221
15656400,245661.526,245661.526
15660000,255107.7189,255107.7189
15663600,253625.7305,253625.7305
15667200,283244.827,283244.827
15670800,253755.5514,253755.5514
15674400,277946.8982,277946.8982
15678000,283037.7469,283037.7469
15681600,283835.7011,283835.7011
15685200,298003.6231,298003.6231
15688800,296802.0209,296802.0209
15692400,296527.2983,296527.2983
15696000,304171.5901,304171.5901
15699600,308076.0219,308076.0219
15703200,305457.9801,305457.9801
15706800,314308.5675,314308.5675
15710400,306444.2724,306444.2724
15714000,324280.0307,324280.0307
15717600,319893.5019,319893.5019
15721200,329230.5337,329230.5337
15724800,317246.0931,317246.0931
15728400,363738.3253,363738.3253
15732000,332575.5308,332575.5308
15735600,325391.1091,325391.1091
15739200,314546.3973,314546.3973
15742800,310651.2907,310651.2907
15746400,285812.8322,285812.8322
15750000,306410.4825,306410.4825
15753600,321966.5949,321966.5949
15757200,306333.1951,306333.1951
15760800,346110.9046,346110.9046
15764400,313056.4108,313056.4108
15768000,321952.4184,321952.4184
15771600,392187.148,392187.148
15775200,342891.8535,342891.8535
15778800,347336.8189,347336.8189
15782400,351255.8912,351255.8912
15786000,381916.4349,381916.4349
15789600,372145.5427,372145.5427
15793200,380362.0358,380362.0358
15796800,353573.8062,353573.8062
15800400,373169.3777,373169.3777
15804000,381979.9466,381979.9466
15807600,390397.2913,390397.2913
15811200,417037.819,417037.819
15814800,370759.6136,370759.6136
15818400,355742.9862,355742.9862
15822000,335609.2187,335609.2187
15825600,330934.1706,330934.1706
15829200,333991.8455,333991.8455
15832800,330190.9429,330190.9429
15836400,326159.1701,326159.1701
15840000,322571.869,322571.869
15843600,302665.2455,302665.2455
15847200,315802.955,315802.955
15850800,322218.7805,322218.7805
15854400,333363.3041,333363.3041
15858000,370844.4979,370844.4979
15861600,392040.1221,392040.1221
15865200,359398.8977,359398.8977
15868800,404889.1937,404889.1937
15872400,364871.0041,364871.0041
15876000,342928.8903,342928.8903
15879600,351412.7197,351412.7197
15883200,357030.9734,357030.9734
15886800,356620.6321,356620.6321
15890400,377725.1595,377725.1595
15894000,401513.7367,401513.7367
15897600,393822.1647,393822.1647
15901200,361260.916,361260.916
15904800,360057.9964,360057.9964
15908400,381585.625,381585.625
15912000,364100.605,364100.605
15915600,354907.5526,354907.5526
15919200,346862.8783,346862.8783
15922800,326557.024,326557.024
15926400,336874.9289,336874.9289
15930000,334086.6866,334086.6866
15933600,276368.1671,276368.1671
15937200,296464.9598,296464.9598
15940800,304565.7993,304565.7993
15944400,309342.7648,309342.7648
15948000,321754.7809,321754.7809
15951600,330210.0757,330210.0757
15955200,346779.5004,346779.5004
15958800,342718.55,342718.55
15962400,371297.6475,371297.6475
15966000,346477.8585,346477.8585
15969600,412335.1187,412335.1187
15973200,389828.1652,389828.1652
15976800,379627.985,379627.985
15980400,352213.2083,352213.2083
15984000,401347.1809,401347.1809
15987600,390799.3616,390799.3616
15991200,338921.6254,338921.6254
15994800,310534.9982,310534.9982
15998400,308550.7079,308550.7079
16002000,338206.2516,338206.2516
16005600,337101.1754,337101.1754
16009200,323206.5373,323206.5373
16012800,316085.6124,316085.6124
16016400,339236.6727,339236.6727
16020000,304166.8307,304166.8307
16023600,411513.3203,411513.3203
16027200,399278.4826,399278.4826
16030800,429591.9619,429591.9619
16034400,429695.8652,429695.8652
16038000,428712.8325,428712.8325
16041600,396018.4962,396018.4962
16045200,380168.6771,380168.6771
16048800,351168.5151,351168.5151
16052400,362945.6631,362945.6631
16056000,356377.8309,356377.8309
16059600,346761.0579,346761.0579
16063200,339355.0157,339355.0157
16066800,369816.9558,369816.9558
16070400,401038.2689,401038.2689
16074000,394689.8947,394689.8947
16077600,354749.2093,354749.2093
16081200,358760.0624,358760.0624
16084800,358694.595,358694.595
16088400,360045.9025,360045.9025
16092000,317970.2005,317970.2005
16095600,325339.9014,325339.9014
16099200,393898.3307,393898.3307
16102800,412678.2453,412678.2453
16106400,454931.9281,454931.9281
16110000,436285.2696,436285.2696
16113600,431622.1973,431622.1973
16117200,351495.8946,351495.8946
16120800,368020.37,368020.37
16124400,350143.0375,350143.0375
16128000,327082.8308,327082.8308
16131600,348993.7084,348993.7084
16135200,365454.8559,365454.8559
16138800,364988.6782,364988.6782
16142400,369915.1984,369915.1984
16146000,346561.578,346561.578
16149600,393633.6746,393633.6746
16153200,360958.132,360958.132
16156800,384332.0674,384332.0674
16160400,353748.2787,353748.2787
16164000,319500.5386,319500.5386
16167600,290029.5764,290029.5764
16171200,277224.1275,277224.1275
16174800,269439.6127,269439.6127
16178400,296441.0613,296441.0613
16182000,258518.7229,258518.7229
16185600,278132.0041,278132.0041
16189200,307014.0396,307014.0396
16192800,340877.3347,340877.3347
16196400,359928.1083,359928.1083
16200000,343117.6647,343117.6647
16203600,339260.8641,339260.8641
16207200,354523.1404,354523.1404
16210800,379152.1129,379152.1129
16214400,380926.9024,380926.9024
16218000,361520.6053,361520.6053
16221600,378249.7353,378249.7353
16225200,363050.3066,363050.3066
16228800,356285.4002,356285.4002
16232400,377194.6805,377194.6805
16236000,395234.2234,395234.2234
16239600,391261.1202,391261.1202
16243200,427835.295,427835.295
16246800,386466.1331,386466.1331
16250400,382421.389,382421.389
16254000,353157.3008,353157.3008
16257600,344294.5202,344294.5202
16261200,341275.7243,341275.7243
16264800,357134.7003,357134.7003
16268400,341511.9632,341511.9632
16272000,284439.0594,284439.0594
16275600,273794.1051,273794.1051
16279200,291810.6206,291810.6206
16282800,271753.2611,271753.2611
16286400,270472.7285,270472.7285
16290000,269330.8949,269330.8949
16293600,288077.4496,288077.4496
16297200,279921.6712,279921.6712
16300800,289588.3547,289588.3547
16304400,284659.0051,284659.0051
16308000,296871.4076,296871.4076
16311600,358921.8248,358921.8248
16315200,368195.0098,368195.0098
16318800,341724.9347,341724.9347
16322400,344059.4228,344059.4228
16326000,340606.1947,340606.1947
16329600,369503.3455,369503.3455
16333200,367276.7036,367276.7036
16336800,361732.3251,361732.3251
16340400,337896.0412,337896.0412
16344000,342854.1481,342854.1481
16347600,350291.2975,350291.2975
16351200,343940.884,343940.884
16354800,325700.7756,325700.7756
16358400,356327.3537,356327.3537
16362000,394928.2083,394928.2083
16365600,380008.8861,380008.8861
16369200,349202.0966,349202.0966
16372800,359737.5955,359737.5955
16376400,374707.0351,374707.0351
16380000,369257.5963,369257.5963
16383600,376162.8277,376162.8277
16387200,366098.2263,366098.2263
16390800,367934.6765,367934.6765
16394400,385916.3804,385916.3804
16398000,382479.7145,382479.7145
16401600,406017.0501,406017.0501
16405200,408296.1295,408296.1295
16408800,402761.062,402761.062
16412400,392439.5179,392439.5179
16416000,423577.6414,423577.6414
16419600,398064.1316,398064.1316
16423200,415529.3754,415529.3754
16426800,413574.4677,413574.4677
16430400,464052.0955,464052.0955
16434000,460030.2683,460030.2683
16437600,454415.9699,454415.9699
16441200,435191.0842,435191.0842
16444800,462864.3664,462864.3664
16448400,460590.7721,460590.7721
16452000,446942.8634,446942.8634
16455600,366498.3746,366498.3746
16459200,414422.5705,414422.5705
16462800,407337.8827,407337.8827
16466400,445141.7967,445141.7967
16470000,392943.638,392943.638
16473600,367522.0059,367522.0059
16477200,455097.4414,455097.4414
16480800,429700.5671,429700.5671
16484400,358470.5426,358470.5426
16488000,437475.0463,437475.0463
16491600,434233.7348,434233.7348
16495200,459673.7135,459673.7135
16498800,426969.2056,426969.2056
16502400,469890.2297,469890.2297
16506000,451570.1022,451570.1022
16509600,422786.2264,422786.2264
16513200,390887.8121,390887.8121
16516800,325396.3101,325396.3101
16520400,430867.4187,430867.4187
16524000,424656.6938,424656.6938
16527600,414660.5998,414660.5998
16531200,433615.6224,433615.6224
16534800,434120.256,434120.256
16538400,435179.0482,435179.0482
16542000,435635.3554,435635.3554
16545600,435294.4502,435294.4502
16549200,439878.4527,439878.4527
16552800,407063.69,407063.69
16556400,408728.333,408728.333
16560000,416143.6907,416143.6907
16563600,420408.384,420408.384
16567200,407967.5694,407967.5694
16570800,380946.7176,380946.7176
16574400,417315.5061,417315.5061
16578000,400850.177,400850.177
16581600,412279.3925,412279.3925
16585200,428894.7913,428894.7913
16588800,428849.7492,428849.7492
16592400,375554.8392,375554.8392
16596000,385691.9504,385691.9504
16599600,305812.5076,305812.5076
16603200,265912.9123,265912.9123
16606800,359677.3004,359677.3004
16610400,400527.5515,400527.5515
16614000,392866.2407,392866.2407
16617600,405396.5403,405396.5403
16621200,409292.1115,409292.1115
16624800,440896.0876,440896.0876
16628400,388451.7119,388451.7119
16632000,434824.4587,434824.4587
16635600,392666.7769,392666.7769
16639200,415168.9139,415168.9139
16642800,421499.3598,421499.3598
16646400,430371.1331,430371.1331
16650000,417757.5939,417757.5939
16653600,416629.1893,416629.1893
16657200,382378.4739,382378.4739
16660800,419451.9561,419451.9561
16664400,422425.2169,422425.2169
16668000,421591.8964,421591.8964
16671600,402389.0136,402389.0136
16675200,406092.9762,406092.9762
16678800,410374.1356,410374.1356
16682400,399817.98,399817.98
16686000,411425.2145,411425.2145
16689600,411605.3851,411605.3851
16693200,406709.9852,406709.9852
16696800,408147.5985,408147.5985
16700400,401232.9358,401232.9358
16704000,366490.5891,366490.5891
16707600,350494.0789,350494.0789
16711200,368740.0015,368740.0015
16714800,370822.5561,370822.5561
16718400,329287.7778,329287.7778
16722000,367660.9187,367660.9187
16725600,333642.7961,333642.7961
16729200,365944.2795,365944.2795
16732800,370539.0868,370539.0868
16736400,368350.7361,368350.7361
16740000,375066.2245,375066.2245
16743600,410968.3591,410968.3591
16747200,435525.6074,435525.6074
16750800,378518.7643,378518.7643
16754400,360444.3122,360444.3122
16758000,408924.8034,408924.8034
16761600,414797.9565,414797.9565
16765200,404232.8625,404232.8625
16768800,377364.7036,377364.7036
16772400,355730.5274,355730.5274
16776000,335076.0743,335076.0743
16779600,349870.772,349870.772
16783200,324969.1971,324969.1971
16786800,319571.3266,319571.3266
16790400,277698.9639,277698.9639
16794000,304725.0534,304725.0534
16797600,304456.7805,304456.7805
16801200,316960.3971,316960.3971
16804800,364072.8999,364072.8999
16808400,369420.3384,369420.3384
16812000,361786.382,361786.382
16815600,371976.2334,371976.2334
16819200,370153.5159,370153.5159
16822800,379774.764,379774.764
16826400,378636.9274,378636.9274
16830000,373641.834,373641.834
16833600,358979.1899,358979.1899
16837200,369224.596,369224.596
16840800,361663.7178,361663.7178
16844400,377182.8365,377182.8365
16848000,402295.5744,402295.5744
16851600,369595.8055,369595.8055
16855200,357745.1896,357745.1896
16858800,327142.6023,327142.6023
16862400,290960.1141,290960.1141
16866000,307523.729,307523.729
16869600,303509.7615,303509.7615
16873200,314447.2824,314447.2824
16876800,336239.5419,336239.5419
16880400,315408.0626,315408.0626
16884000,291020.8774,291020.8774
16887600,352503.1901,352503.1901
16891200,296328.3043,296328.3043
16894800,344418.0402,344418.0402
16898400,343436.3635,343436.3635
16902000,390061.0707,390061.0707
16905600,356092.1737,356092.1737
16909200,350500.0027,350500.0027
16912800,330566.2426,330566.2426
16916400,335791.5633,335791.5633
16920000,325941.5418,325941.5418
16923600,364152.3146,364152.3146
16927200,347610.7775,347610.7775
16930800,342921.7321,342921.7321
16934400,261816.2927,261816.2927
16938000,295376.2709,295376.2709
16941600,283162.8215,283162.8215
16945200,285909.0645,285909.0645
16948800,276734.3379,276734.3379
16952400,274221.1165,274221.1165
16956000,261076.2558,261076.2558
16959600,280833.2088,280833.2088
16963200,311131.9438,311131.9438
16966800,317336.1053,317336.1053
16970400,321654.9948,321654.9948
16974000,328946.7985,328946.7985
16977600,316177.9965,316177.9965
16981200,368277.8865,368277.8865
16984800,386278.2723,386278.2723
16988400,347626.5129,347626.5129
16992000,344506.0947,344506.0947
16995600,361772.7154,361772.7154
16999200,407329.7199,407329.7199
17002800,419049.7561,419049.7561
17006400,407875.412,407875.412
17010000,383831.4096,383831.4096
17013600,397594.994,397594.994
17017200,372682.0559,372682.0559
17020800,396462.6003,396462.6003
17024400,411551.715,411551.715
17028000,374646.1335,374646.1335
17031600,360930.3563,360930.3563
17035200,329455.435,329455.435
17038800,380761.4785,380761.4785
17042400,360450.5143,360450.5143
17046000,364296.1232,364296.1232
17049600,306168.4746,306168.4746
17053200,328270.0842,328270.0842
17056800,328367.6551,328367.6551
17060400,312728.6154,312728.6154
17064000,331352.7514,331352.7514
17067600,368731.7491,368731.7491
17071200,356339.6919,356339.6919
17074800,373206.4714,373206.4714
17078400,354578.4637,354578.4637
17082000,356108.5908,356108.5908
17085600,369502.2338,369502.2338
17089200,382384.9604,382384.9604
17092800,350085.4492,350085.4492
17096400,337204.0218,337204.0218
17100000,348134.7189,348134.7189
17103600,368391.2073,368391.2073
17107200,375269.3329,375269.3329
17110800,391753.6195,391753.6195
17114400,354254.7505,354254.7505
17118000,354193.9532,354193.9532
17121600,318337.8441,318337.8441
17125200,309437.9169,309437.9169
17128800,295497.5527,295497.5527
17132400,316339.1607,316339.1607
17136000,328295.9513,328295.9513
17139600,346756.4484,346756.4484
17143200,359491.1559,359491.1559
17146800,369618.3642,369618.3642
17150400,364469.4952,364469.4952
17154000,361540.0569,361540.0569
17157600,363371.6712,363371.6712
17161200,378521.4898,378521.4898
17164800,382297.7388,382297.7388
17168400,383969.165,383969.165
17172000,358743.657,358743.657
17175600,376806.7293,376806.7293
17179200,349170.9205,349170.9205
17182800,358608.6989,358608.6989
17186400,363359.3128,363359.3128
17190000,351106.937,351106.937
17193600,341263.2344,341263.2344
17197200,344844.1666,344844.1666
17200800,327905.8452,327905.8452
17204400,356850.1093,356850.1093
17208000,348257.1575,348257.1575
17211600,347795.0071,347795.0071
17215200,314329.3397,314329.3397
17218800,309580.0701,309580.0701
17222400,333744.1862,333744.1862
17226000,304916.66,304916.66
17229600,320603.1276,320603.1276
17233200,349968.8636,349968.8636
17236800,328833.7917,328833.7917
17240400,392419.2761,392419.2761
17244000,356852.3646,356852.3646
17247600,382486.371,382486.371
17251200,368150.1669,368150.1669
17254800,417934.5446,417934.5446
17258400,400414.888,400414.888
17262000,417206.2223,417206.2223
17265600,440928.1495,440928.1495
17269200,444208.2109,444208.2109
17272800,437371.4223,437371.4223
17276400,435555.5879,435555.5879
17280000,419567.9609,419567.9609
17283600,387207.646,387207.646
17287200,339760.2205,339760.2205
17290800,331315.9904,331315.9904
17294400,323237.0565,323237.0565
17298000,325461.1885,325461.1885
17301600,298287.383,298287.383
17305200,279831.9333,279831.9333
17308800,288555.4113,288555.4113
17312400,326481.7695,326481.7695
17316000,288905.5414,288905.5414
17319600,335248.1575,335248.1575
17323200,309001.7004,309001.7004
17326800,356482.3064,356482.3064
17330400,353110.2319,353110.2319
17334000,360855.1592,360855.1592
17337600,325543.5885,325543.5885
17341200,333811.1437,333811.1437
17344800,338681.1826,338681.1826
17348400,312558.3838,312558.3838
17352000,300442.9731,300442.9731
17355600,293866.3201,293866.3201
17359200,285167.1119,285167.1119
17362800,293874.7671,293874.7671
17366400,311250.4358,311250.4358
17370000,363281.0864,363281.0864
17373600,292252.5489,292252.5489
17377200,308453.09,308453.09
17380800,305612.4716,305612.4716
17384400,300586.8801,300586.8801
17388000,299450.1146,299450.1146
17391600,301648.7005,301648.7005
17395200,327495.5412,327495.5412
17398800,301938.7788,301938.7788
17402400,325277.9108,325277.9108
17406000,318958.8979,318958.8979
17409600,307754.5674,307754.5674
17413200,355347.0451,355347.0451
