tdry_profile,twet_profile
267.54999999999995,267.10012723722195
267.15,266.97565310490063
268.15,267.36006724343883
268.75,267.62373957758854
269.25,268.1114661360542
269.25,268.1114661360542
269.84999999999997,268.00673657958356
269.84999999999997,268.00673657958356
269.84999999999997,267.8344393240259
269.25,267.672868825331
268.75,267.88533742223194
268.75,267.88533742223194
268.15,267.42653016647535
267.54999999999995,266.7676419059028
267.15,266.43685601700787
267.04999999999995,266.5340275159952
266.45,265.68152576756506
266.45,266.0016663637863
267.04999999999995,266.27395324280326
267.04999999999995,266.27395324280326
267.04999999999995,266.27395324280326
264.25,263.80473429432425
266.15,265.44717872358837
266.45,265.68152576756506
266.45,265.68152576756506
267.54999999999995,266.7676419059028
268.15,267.03846649153763
269.25,268.1114661360542
269.84999999999997,268.24733836763403
269.84999999999997,268.24733836763403
270.95,269.04775936719597
273.15,270.3032570083182
276.45,272.6177642577725
276.45,272.4270902068859
276.45,272.94760105422125
275.34999999999997,272.09904821508474
275.34999999999997,271.4283079817098
272.54999999999995,270.17660503166326
270.95,269.3005282470456
269.84999999999997,269.03859963096943
269.25,267.91908774180956
269.25,267.672868825331
269.25,268.1114661360542
270.95,269.56457312064947
270.54999999999995,268.981454110088
270.34999999999997,268.540344571917
271.45,268.92655110369327
270.34999999999997,267.91913846392197
268.15,266.3978701582254
272.04999999999995,269.5339709755836
273.15,270.3032570083182
274.84999999999997,271.1141436852048
277.04999999999995,272.5594210439907
280.34999999999997,274.52536391263277
281.45,275.04549287555545
282.54999999999995,275.7785324407244
283.75,276.26574250547196
283.75,276.3679280934764
282.04999999999995,276.013815027258
279.25,275.20133203076
277.04999999999995,273.90815034466607
275.34999999999997,272.91935206874246
274.25,272.834813186826
274.25,272.834813186826
273.75,272.2747607582507
274.84999999999997,273.4170859158641
274.25,273.1447744195059
273.75,272.57751433482804
273.15,272.37485734214386
273.15,272.2969031723906
273.15,272.2969031723906
273.15,272.61206968937273
273.15,272.2969031723906
273.15,272.2969031723906
273.15,272.2969031723906
275.95,274.00987353818755
278.75,275.0656581336247
280.34999999999997,275.68476654334427
281.45,275.9550263799273
283.75,277.1578298960613
283.75,276.7680450649096
284.25,276.72834870535314
284.25,276.72834870535314
284.25,276.72834870535314
282.04999999999995,276.1855800557083
278.15,274.16537294715835
277.04999999999995,273.341963140906
274.84999999999997,272.3818644576397
274.25,272.0297701658054
273.75,271.5594691762409
273.75,271.29089375212595
275.95,273.04769027459747
275.34999999999997,272.91935206874246
275.34999999999997,272.49821316168203
274.25,271.6216999202361
273.75,271.0964018659663
273.15,270.73375048737756
274.84999999999997,272.17506786079616
277.54999999999995,274.2144679560515
280.34999999999997,275.68476654334427
283.15,276.97059493520675
285.95,277.59295644290387
287.54999999999995,278.572298449863
289.84999999999997,279.9991015525705
292.04999999999995,280.7484949647287
292.54999999999995,280.44403872375807
292.54999999999995,280.8670776021043
292.04999999999995,279.922955298635
290.34999999999997,279.65375017314085
285.95,278.187008545135
285.34999999999997,278.18292685867897
284.84999999999997,277.8020122128571
283.15,276.97059493520675
282.04999999999995,275.7553063409992
281.45,275.29440564899824
280.34999999999997,274.37346146958936
279.25,273.95316387007836
280.95,274.8306384957323
279.84999999999997,274.21127641420134
277.04999999999995,272.5594210439907
276.45,272.30304697276887
279.84999999999997,275.02980849115914
285.34999999999997,278.3965365465588
287.04999999999995,278.4908571031254
288.75,279.39943664654504
291.45,280.9126773097486
292.54999999999995,281.6518053133009
294.25,281.94464428141794
294.84999999999997,282.0923743661197
294.84999999999997,281.8532633781038
293.15,280.8116899895595
292.54999999999995,280.6583799276684
289.84999999999997,279.9991015525705
287.04999999999995,279.3591738617675
285.95,279.40175968194376
284.84999999999997,278.8200005269127
283.15,277.97684948331613
281.45,277.04373670203347
282.04999999999995,277.3924413296881
285.15,278.3463182687303
281.45,276.45361455024454
281.45,276.6211444464783
280.34999999999997,274.52536391263277
280.34999999999997,274.0694706436941
279.84999999999997,273.62904723378324
280.34999999999997,273.9932081108936
281.45,274.6248970359963
283.15,275.6395365299024
286.45,277.41804272638046
288.75,278.9432274083141
289.25,278.94530323500464
290.34999999999997,279.47236534564104
290.95,279.85276779048803
289.84999999999997,279.5040569296531
289.25,279.11183760899144
288.75,278.9432274083141
287.54999999999995,278.29172557756834
282.54999999999995,275.86934542425377
278.75,275.7719078258941
275.95,274.00987353818755
274.84999999999997,273.4170859158641
274.84999999999997,273.4170859158641
274.84999999999997,273.18588486593234
274.25,272.834813186826
271.45,270.04853729223055
273.75,272.2747607582507
273.15,271.40689220407194
274.84999999999997,272.8854199541028
274.25,272.5338628921573
278.75,275.7719078258941
282.54999999999995,277.6463625915868
285.34999999999997,279.2291350310133
287.04999999999995,279.59577575795714
288.75,280.1094581409027
289.84999999999997,279.5040569296531
288.75,278.4578501246991
288.75,278.9432274083141
288.15,278.2367831885954
285.34999999999997,277.0557048143111
284.25,276.07336471540214
282.04999999999995,274.96285954980624
279.84999999999997,273.55622682244115
278.75,273.08856374931617
274.84999999999997,272.8854199541028
276.45,272.4270902068859
277.54999999999995,272.06695887918795
276.45,271.30005033187877
276.45,271.0566478136432
276.45,270.8261144948367
275.95,270.57182438210754
275.95,270.57182438210754
275.95,270.57182438210754
275.34999999999997,270.1948057987931
277.54999999999995,271.6212551590368
278.15,272.0302433469591
279.84999999999997,273.18880389082386
281.45,273.9190960524593
282.04999999999995,274.30594916773384
283.75,275.1684696558341
283.75,275.28618486594576
284.25,275.6034611433783
283.75,275.40179082144124
283.75,275.51540632816926
282.54999999999995,274.831022687437
280.95,273.8541972974818
277.54999999999995,272.06695887918795
275.34999999999997,270.6534105272626
273.75,269.5674476381103
271.45,267.8865455043259
269.25,266.33162316366224
270.95,267.68229881635995
268.75,266.07352689742436
268.75,265.96570696706
265.95,263.74826393416953
265.34999999999997,263.8896748191785
264.84999999999997,263.4122929221046
266.45,264.78898688249666
273.15,270.0179935419339
277.04999999999995,272.5594210439907
279.25,273.67361159822116
281.45,275.1286530439374
283.75,276.56955030864253
285.34999999999997,277.40704624538006
286.45,277.8140315968462
288.75,278.4578501246991
288.15,277.9142352987693
288.75,278.4578501246991
287.04999999999995,277.67352172112487
284.84999999999997,276.93868873594425
280.95,274.7508800421265
281.45,275.29440564899824
279.25,274.0946554558682
280.34999999999997,274.7538035838785
274.84999999999997,271.00264217260263
273.75,270.3820332230261
272.54999999999995,269.4853255667839
275.95,271.82077049267343
275.95,271.99926015147526
274.25,270.87755366290077
274.25,270.87755366290077
273.75,270.72607728743213
278.15,274.0225678368162
280.95,275.54840991898413
283.15,276.78600515087953
285.34999999999997,278.0750019451661
288.75,279.9717036114696
291.45,281.08825554935765
293.15,281.66095188563185
293.75,282.0530647707992
293.75,281.62772645519675
292.54999999999995,281.26882480312213
292.04999999999995,281.31584355765204
289.84999999999997,280.3131859981834
286.45,278.31407889867893
285.95,277.953701913427
283.75,277.1578298960613
282.04999999999995,276.87274478286287
279.84999999999997,275.96588056392005
279.84999999999997,275.96588056392005
278.15,274.53079688850744
279.25,275.5899082031733
277.04999999999995,274.12930135960585
276.45,273.57787010736376
277.04999999999995,274.12930135960585
277.04999999999995,274.12930135960585
280.34999999999997,276.24634785291715
283.75,278.2026745181314
285.34999999999997,279.4335597446397
288.15,281.86760799397814
289.84999999999997,283.0360298533126
290.95,282.87079519912095
291.45,284.22033398481597
288.75,282.71874864789004
285.34999999999997,282.8809061862947
287.04999999999995,283.6404386017453
288.75,283.6389473335409
287.04999999999995,282.1428636385007
283.15,281.3730653251151
280.34999999999997,279.3116925795646
282.54999999999995,281.0847054925368
281.45,279.7276457012987
280.95,280.19035592263174
280.34999999999997,279.3116925795646
280.34999999999997,279.9783298299042
280.34999999999997,279.5952079592208
279.25,277.86582717726435
279.15,277.8580288910873
278.15,277.05605812516336
275.95,275.14589178437086
273.75,273.29139413526093
273.15,273.0183462938301
273.15,273.0183462938301
273.15,272.61206968937273
273.15,272.61206968937273
275.15,273.39795428501725
276.45,274.25278452092437
276.45,273.36268571085725
275.95,272.83923073335
277.04999999999995,273.48024579280377
275.95,272.63611163540537
275.34999999999997,272.91935206874246
274.84999999999997,272.3818644576397
274.84999999999997,272.17506786079616
274.25,271.6216999202361
272.54999999999995,271.1132552191895
272.04999999999995,271.2108053640622
272.15,271.38519739741224
270.34999999999997,270.19843261007554
270.34999999999997,269.8961949500321
269.25,268.79774218646395
269.15,268.9898930312254
267.54999999999995,266.7676419059028
268.75,266.75044077731394
268.75,266.9657072276302
269.84999999999997,267.1758076957242
270.95,267.92843537903616
272.04999999999995,268.6620535864075
273.15,269.08894490745706
274.25,269.72463733407767
274.84999999999997,270.3095239549324
274.15,269.84443612531675
274.84999999999997,270.4913816397446
274.84999999999997,270.2236437263849
274.25,269.7625694236552
273.75,269.41416368065273
272.04999999999995,268.7513758772304
272.04999999999995,268.8923613075386
271.45,268.50875710028345
269.84999999999997,268.00673657958356
269.84999999999997,267.8344393240259
270.34999999999997,267.91913846392197
269.84999999999997,267.1758076957242
270.34999999999997,267.282256794222
268.75,266.45379289153306
268.75,266.07352689742436
268.15,265.5430856567641
268.15,265.442279720987
270.34999999999997,267.282256794222
272.54999999999995,268.79241531998883
273.75,269.41416368065273
274.15,269.84443612531675
274.84999999999997,270.39878335467034
272.54999999999995,269.99351159430324
273.75,270.2735121260149
271.45,270.04853729223055
270.95,270.1247042253535
271.15,270.3955347989712
272.04999999999995,269.5339709755836
272.04999999999995,269.65211528793355
270.95,268.46863748011594
271.45,268.81704416374555
270.95,267.92843537903616
270.34999999999997,267.76721739153777
269.25,266.9117157697665
267.54999999999995,266.04519575538075
266.45,264.9919878083367
266.45,264.9919878083367
267.04999999999995,265.5127626425274
266.45,264.9919878083367
265.95,264.26871501333477
265.95,264.1332423117676
267.54999999999995,265.4874641553155
270.34999999999997,267.76721739153777
272.54999999999995,269.0899147262137
275.34999999999997,271.20526141663095
276.45,271.25023609720427
278.75,273.02310262521706
280.34999999999997,274.0694706436941
282.54999999999995,275.68722556473824
283.75,276.3679280934764
284.84999999999997,277.0504011072791
285.34999999999997,277.40704624538006
284.25,277.24402676939104
280.95,276.03246443206893
279.25,274.8228766614424
278.15,274.0225678368162
278.15,274.0225678368162
278.75,274.3950649555821
278.75,274.3950649555821
278.15,274.0225678368162
278.75,274.3950649555821
278.15,273.81196668929556
277.54999999999995,273.6420226231613
277.04999999999995,273.13869700705726
278.15,274.0225678368162
284.84999999999997,277.4855077964492
287.54999999999995,278.7090230113385
289.25,279.74405990537133
290.34999999999997,280.17350270019483
291.45,280.73330860050993
292.04999999999995,280.9420408761305
292.54999999999995,280.8670776021043
292.54999999999995,281.07045195407244
292.54999999999995,280.8670776021043
293.15,281.4567855256266
290.95,280.4018372348595
290.15,280.98061334992246
289.25,280.3320349314021
285.34999999999997,278.7122448354305
284.84999999999997,278.41783364429244
283.75,278.2026745181314
282.04999999999995,277.3924413296881
282.04999999999995,277.21856920271074
280.95,276.60762745443515
280.34999999999997,276.24634785291715
280.34999999999997,276.0037568451424
279.84999999999997,275.56966407240753
280.34999999999997,275.68476654334427
281.45,276.2868224324132
283.75,278.014248940078
288.15,280.5641430705036
291.45,280.9126773097486
292.04999999999995,280.9420408761305
292.54999999999995,281.4625094473737
294.25,282.16502424919236
294.25,281.94464428141794
295.95,282.7781126970864
294.84999999999997,282.32493170098485
295.34999999999997,282.64182674100044
294.25,282.37981514669866
291.45,282.2300301744204
289.84999999999997,281.19577451202923
289.25,280.47344421354524
287.04999999999995,280.171650581415
284.84999999999997,279.1189281048709
284.25,278.6191552103008
282.54999999999995,277.9137372214728
283.75,278.57898260344274
281.45,277.30020227000404
280.34999999999997,276.4097372941572
281.45,276.45361455024454
282.04999999999995,276.1855800557083
281.45,276.2868224324132
284.25,278.425887393082
287.04999999999995,279.9436537321634
289.84999999999997,281.19577451202923
291.45,281.75738148648503
292.54999999999995,282.0183451386279
292.54999999999995,282.37049905080636
294.25,283.18981208850573
294.25,282.794011282611
293.75,282.6537574505072
293.15,283.1423909574339
291.45,282.53374942339633
290.34999999999997,281.8517896654029
288.15,280.92876645982716
287.04999999999995,280.171650581415
285.34999999999997,279.2291350310133
287.54999999999995,280.33661169408896
285.34999999999997,279.2291350310133
283.75,278.3908661715179
282.54999999999995,277.6463625915868
282.04999999999995,279.18150303191044
280.95,278.3316939926438
278.75,277.0272203843159
279.25,277.50988607107786
278.15,276.79286168689356
281.45,278.6207212821061
283.15,278.25125498773747
285.34999999999997,279.2291350310133
286.45,279.1349504391657
287.54999999999995,279.73685812531573
287.54999999999995,279.3632437966238
288.15,279.8043129645825
288.75,279.8319744585066
287.54999999999995,279.3632437966238
286.15,278.5653092343038
286.45,278.6728672855921
284.84999999999997,278.41783364429244
280.34999999999997,278.3904276490733
279.84999999999997,278.08908393129997
279.25,277.86582717726435
278.75,277.9169078102587
278.15,277.68514358150577
277.54999999999995,276.81784112139286
277.04999999999995,276.32188101310606
276.15,276.039665007203
275.34999999999997,274.5521002959123
273.15,273.0183462938301
273.15,273.0183462938301
273.15,273.0183462938301
273.15,272.61206968937273
273.15,273.0183462938301
273.15,273.0183462938301
273.75,273.29139413526093
275.34999999999997,274.30458314747847
274.84999999999997,274.0572733983778
274.84999999999997,274.3898353041813
275.15,274.4372275169194
275.34999999999997,274.5521002959123
275.95,275.14589178437086
275.95,275.8382442884236
276.45,276.07543472550157
276.15,275.42915142784096
275.34999999999997,274.8891258815904
274.84999999999997,274.3898353041813
274.25,273.79068590297345
273.15,273.0183462938301
273.15,273.0183462938301
273.15,272.61206968937273
273.15,272.61206968937273
273.15,272.37485734214386
272.54999999999995,272.41408044182515
272.54999999999995,272.41408044182515
272.15,272.01123613409135
272.04999999999995,271.51603623123526
272.04999999999995,270.9151128795183
272.04999999999995,270.9151128795183
272.04999999999995,271.2108053640622
272.54999999999995,271.70448659158075
273.15,272.2969031723906
273.15,272.2969031723906
273.15,272.2969031723906
274.15,272.8911410239835
274.84999999999997,272.6660760148326
274.25,273.1447744195059
273.75,272.8893187979389
273.75,272.8893187979389
273.75,272.57751433482804
274.25,272.834813186826
274.25,272.834813186826
273.75,272.8893187979389
273.75,272.8893187979389
272.54999999999995,272.0930916135012
272.04999999999995,271.2108053640622
272.04999999999995,270.9151128795183
272.04999999999995,270.9151128795183
272.04999999999995,270.6292930717429
272.04999999999995,270.9151128795183
273.15,271.69400861817536
274.84999999999997,273.18588486593234
276.45,274.5664018025041
277.04999999999995,274.58560250186486
278.75,276.01521352157056
279.84999999999997,276.78638619279985
280.95,277.6265818342723
281.45,278.35119873121766
280.95,278.3316939926438
280.95,278.153402056038
279.84999999999997,277.8216132448271
279.25,276.9881037313532
278.15,276.44802057747796
277.54999999999995,276.46645799240696
277.15,275.9022919292454
277.04999999999995,276.32188101310606
277.04999999999995,275.9751238742682
276.45,275.6407173786321
276.45,275.6407173786321
275.34999999999997,274.5521002959123
274.84999999999997,274.0572733983778
274.25,273.79068590297345
275.34999999999997,274.5521002959123
274.15,274.0254544537689
273.75,273.29139413526093
274.15,273.4453012735547
273.75,273.29139413526093
276.45,275.6407173786321
278.15,276.79286168689356
279.84999999999997,277.55760411974353
280.95,277.88849302355703
280.95,278.3316939926438
281.45,278.6207212821061
282.54999999999995,278.90813839041135
280.34999999999997,277.85526359513534
280.34999999999997,278.0321868033977
278.15,276.44802057747796
277.04999999999995,275.9751238742682
277.04999999999995,275.9751238742682
274.84999999999997,274.0572733983778
274.25,273.46348031835635
273.75,272.8893187979389
273.75,272.57751433482804
273.15,271.99078541731245
273.75,272.2747607582507
273.15,271.69400861817536
272.04999999999995,270.9151128795183
273.75,272.2747607582507
276.45,274.8069484451396
280.15,277.8423538349672
279.25,277.50988607107786
280.95,278.60168487946737
282.04999999999995,279.36632071124865
284.25,279.87175820261126
284.25,280.0652104667949
284.84999999999997,280.60223632878467
285.34999999999997,280.84820746721766
285.34999999999997,280.84820746721766
284.84999999999997,280.60223632878467
284.25,280.25911996799823
283.15,279.7354081193009
280.34999999999997,278.3904276490733
279.25,277.50988607107786
278.15,276.79286168689356
279.25,277.2471669649586
279.25,277.2471669649586
277.04999999999995,275.719892985453
277.54999999999995,275.61956274542644
279.84999999999997,277.29706268703933
279.25,276.4810221727389
280.34999999999997,277.0771222522407
282.04999999999995,278.2743388831871
284.25,279.38960225766795
284.84999999999997,280.1079662921514
286.45,281.1941806615324
288.75,281.8911834845515
290.34999999999997,282.53710306251827
290.34999999999997,282.53710306251827
291.45,282.8296432716699
292.54999999999995,283.6675020209623
294.84999999999997,284.9054748935466
292.04999999999995,283.7288254853988
290.95,283.8112344015144
289.25,283.2605667566798
285.34999999999997,281.5546620738901
284.84999999999997,281.798466368407
283.75,281.0630668366822
282.54999999999995,280.21547872747226
281.45,280.68631202135583
280.95,280.19035592263174
280.34999999999997,279.3116925795646
280.34999999999997,279.3116925795646
279.25,278.5041014917372
279.84999999999997,278.7265871820738
277.04999999999995,276.32188101310606
278.15,277.41299253791965
280.95,279.80751421208157
282.54999999999995,280.79232982833656
283.75,281.3578076244417
284.84999999999997,281.798466368407
286.45,283.0833323192947
287.54999999999995,283.3448636333049
289.25,284.8844237937076
288.75,284.65688980140504
289.25,284.65521321448097
288.75,283.866278674316
285.95,283.4520662662934
283.15,281.3730653251151
282.04999999999995,280.5969983355224
282.04999999999995,281.2814587056409
280.34999999999997,279.5952079592208
281.45,280.011748974209
281.45,280.011748974209
281.45,280.39520918161253
281.45,280.39520918161253
281.45,280.39520918161253
279.25,278.1369894627065
279.25,278.5041014917372
279.25,278.1369894627065
278.75,277.9169078102587
279.84999999999997,278.7265871820738
281.45,280.39520918161253
281.45,280.011748974209
282.04999999999995,280.30838288473035
281.45,280.39520918161253
282.54999999999995,281.0847054925368
283.15,281.0786477390788
283.75,281.5554872140331
281.45,280.68631202135583
282.04999999999995,281.2814587056409
282.04999999999995,280.5969983355224
280.95,279.5240405180496
280.34999999999997,279.3116925795646
279.84999999999997,279.09925077696937
279.84999999999997,279.09925077696937
279.84999999999997,279.09925077696937
279.84999999999997,279.38271824762387
280.34999999999997,279.3116925795646
279.84999999999997,279.09925077696937
279.84999999999997,279.09925077696937
279.84999999999997,279.38271824762387
279.84999999999997,279.09925077696937
279.84999999999997,279.09925077696937
279.25,278.87751611985436
279.84999999999997,279.09925077696937
279.25,278.1369894627065
279.84999999999997,278.7265871820738
280.15,279.3968251463686
280.95,280.19035592263174
280.95,280.19035592263174
280.34999999999997,279.5952079592208
280.15,279.3968251463686
277.15,277.04676751157746
278.15,277.68514358150577
278.15,277.68514358150577
278.75,278.2842882074566
279.15,278.4049098726491
278.15,277.68514358150577
277.54999999999995,277.1762541991752
276.95,276.5758075061095
276.25,275.78784759597227
275.65,275.53611307207154
275.04999999999995,273.37843278485764
274.45,273.028904225067
273.75,272.0538108127867
273.15,271.69400861817536
274.25,272.0297701658054
274.25,271.82288067549376
277.54999999999995,273.9959327651211
279.25,275.20133203076
280.95,276.1955198557338
283.15,277.7941892607376
285.34999999999997,279.6370354301163
287.54999999999995,280.9154269069925
289.25,281.6726384910089
292.04999999999995,282.82810174770464
291.45,282.2300301744204
292.54999999999995,282.37049905080636
292.04999999999995,281.49666419042353
291.45,281.9174106227519
290.34999999999997,281.8517896654029
287.54999999999995,280.80099445111364
285.34999999999997,280.14289977803037
283.75,279.80803571244064
282.54999999999995,277.29158504088986
280.95,277.6265818342723
280.34999999999997,277.0771222522407
279.84999999999997,276.78638619279985
278.75,275.5325343198406
277.04999999999995,274.355144961595
276.45,273.7980127924419
276.45,273.57787010736376
277.54999999999995,273.7820278603785
278.75,274.9135607945432
279.84999999999997,275.96588056392005
281.45,276.87400920196995
282.54999999999995,277.6463625915868
284.25,278.6191552103008
284.84999999999997,278.9198491394311
285.95,279.5082920722748
285.95,279.5082920722748
285.95,279.5082920722748
284.25,278.6191552103008
283.75,278.3908661715179
281.45,277.04373670203347
279.84999999999997,275.72705535476535
277.54999999999995,274.2144679560515
278.15,274.53079688850744
277.04999999999995,274.12930135960585
276.45,274.0230156522067
275.95,274.00987353818755
275.34999999999997,273.43704528628245
274.84999999999997,273.18588486593234
273.75,272.57751433482804
273.75,272.57751433482804
273.75,272.2747607582507
276.45,274.0230156522067
278.15,275.2185533427318
280.34999999999997,276.65738268975764
283.75,278.7671623548735
286.45,280.34451928501176
287.04999999999995,280.171650581415
288.15,280.92876645982716
289.25,281.0209430408424
288.15,280.68663684066183
288.75,281.0286108530979
288.15,280.92876645982716
286.45,280.020967694665
285.34999999999997,279.4335597446397
283.15,278.25125498773747
280.95,278.3316939926438
279.25,276.9881037313532
278.15,276.79286168689356
278.15,277.05605812516336
277.54999999999995,276.46645799240696
278.15,276.79286168689356
277.54999999999995,276.46645799240696
277.54999999999995,276.46645799240696
277.54999999999995,276.46645799240696
277.54999999999995,276.46645799240696
278.15,276.79286168689356
278.15,277.05605812516336
278.75,277.0272203843159
280.34999999999997,278.0321868033977
281.45,278.35119873121766
280.95,278.3316939926438
279.25,277.2471669649586
278.15,276.79286168689356
276.45,275.6407173786321
277.54999999999995,276.46645799240696
277.04999999999995,276.32188101310606
277.04999999999995,275.9751238742682
276.45,276.07543472550157
275.95,275.48827387835047
275.95,275.48827387835047
275.34999999999997,274.5521002959123
274.25,273.79068590297345
274.25,273.79068590297345
274.25,273.79068590297345
274.84999999999997,274.3898353041813
275.34999999999997,274.5521002959123
275.34999999999997,274.5521002959123
275.95,275.14589178437086
275.95,275.14589178437086
275.95,274.00987353818755
277.54999999999995,275.61956274542644
279.84999999999997,276.78638619279985
280.95,277.196576632871
282.54999999999995,278.0927718097836
284.25,279.0045924181914
285.34999999999997,279.6370354301163
287.04999999999995,280.5088564560108
287.04999999999995,280.2846420234938
287.54999999999995,280.33661169408896
287.54999999999995,280.21858631438397
286.45,279.1349504391657
284.84999999999997,279.1189281048709
282.54999999999995,277.9137372214728
282.54999999999995,277.9137372214728
281.45,277.30020227000404
280.95,276.77440763528364
280.34999999999997,276.24634785291715
279.84999999999997,276.37138522432093
279.25,276.3152848936883
278.75,276.01521352157056
278.75,275.7719078258941
277.54999999999995,275.13372700037326
277.54999999999995,275.61956274542644
281.45,277.9081547904981
284.84999999999997,279.51532100555613
287.04999999999995,280.5088564560108
289.25,280.3320349314021
290.34999999999997,281.1247388707473
291.45,281.26029109007874
293.15,282.4318135154242
293.15,281.8602356209186
293.15,282.24538202824357
292.54999999999995,282.0183451386279
290.95,281.8625136717596
289.84999999999997,281.7461999839245
288.75,281.52682195083884
288.15,281.0485309105076
288.15,281.0485309105076
285.95,280.86544428279683
284.84999999999997,280.99899291834924
283.75,280.1907026015066
282.54999999999995,279.9309055933778
281.45,279.4465168108116
281.45,279.4465168108116
280.34999999999997,278.9387895702443
279.25,278.5041014917372
281.45,279.7276457012987
283.15,280.49698682227466
284.25,280.74632607426634
285.95,281.58677848944035
287.54999999999995,282.1445914883893
290.34999999999997,283.0631444182041
290.95,282.5909709968586
291.45,282.8296432716699
292.04999999999995,282.98296963789204
293.15,284.12450784139463
293.15,283.3123228067503
292.54999999999995,283.3573148054402
292.04999999999995,282.98296963789204
289.84999999999997,282.0127475068781
287.54999999999995,282.80108442864343
285.95,281.8958540092438
284.84999999999997,280.99899291834924
283.75,280.77037709618224
282.54999999999995,279.6488200774267
281.45,278.6207212821061
280.95,277.88849302355703
279.84999999999997,277.55760411974353
279.84999999999997,277.55760411974353
279.25,277.2471669649586
282.04999999999995,278.90644409695403
285.34999999999997,280.5460469744884
289.25,281.79950934193045
292.04999999999995,282.98296963789204
294.84999999999997,284.3673078349311
295.95,283.9361275638869
297.54999999999995,285.0109880367379
298.15,285.17416281517785
298.75,285.8170919080277
300.34999999999997,286.63207655667895
299.25,286.39675119628953
299.25,286.39675119628953
298.15,285.64820985246246
296.45,284.9155169728888
294.25,283.753896265601
293.15,283.96657169928216
292.54999999999995,283.97010347253047
291.45,283.26081105739564
289.84999999999997,282.5319032291059
288.75,282.1304937092535
288.75,281.8911834845515
288.15,281.63655961402776
287.04999999999995,281.0610171667322
285.95,280.7621727598529
288.15,281.86760799397814
290.34999999999997,282.9331893511389
293.15,284.7374839554853
290.34999999999997,284.4419490094402
292.54999999999995,285.6678344894513
297.04999999999995,283.9676091023212
297.54999999999995,283.7754647627641
297.54999999999995,284.0360546435673
298.15,284.41626999933834
299.25,285.1133026509118
300.95,285.5896569505834
300.95,285.5896569505834
299.25,284.25315362054437
298.15,283.8747625571395
296.45,283.58136357927947
294.25,283.18981208850573
293.15,282.4318135154242
292.54999999999995,282.0183451386279
291.45,281.4290156987075
289.25,280.3320349314021
289.25,280.3320349314021
288.15,279.8043129645825
287.04999999999995,279.3591738617675
287.04999999999995,279.3591738617675
288.15,280.3159400944877
289.84999999999997,281.19577451202923
294.25,283.381534615701
297.04999999999995,283.9676091023212
299.25,285.38374949000803
301.45,284.18952498429707
301.45,287.0841673224519
302.04999999999995,286.8874164508869
302.04999999999995,286.8874164508869
302.04999999999995,286.8874164508869
303.15,285.8858815397946
301.45,284.18952498429707
299.84999999999997,286.5559918846146
298.15,286.53447688025176
295.95,289.25668915971823
294.25,288.2075173103753
293.15,287.7719291985651
293.15,288.28821971755406
292.54999999999995,287.4939038054354
292.04999999999995,287.2958774556141
290.95,286.5441855371865
290.34999999999997,285.99876357001597
289.25,285.7969832915199
288.15,284.99319811642937
288.75,284.4316132772129
290.95,284.95782306639364
293.75,286.24647501357254
295.95,286.2571328795122
298.15,286.1007947968662
300.34999999999997,285.22220073254306
301.45,284.18952498429707
302.04999999999995,285.5992237596913
301.45,284.9044838057755
301.45,284.5524314619021
300.95,284.27012615302897
300.95,284.61581844366725
300.34999999999997,284.5970563431794
298.75,283.3455757655488
297.04999999999995,282.65136278847314
294.84999999999997,281.6072313001826
292.54999999999995,280.8670776021043
292.04999999999995,280.7484949647287
289.84999999999997,279.9991015525705
292.04999999999995,280.1376465740571
290.34999999999997,278.49313017179526
284.84999999999997,278.6195380248787
283.15,277.4289170756266
282.04999999999995,277.0453680769396
284.25,278.6191552103008
285.34999999999997,279.2291350310133
287.04999999999995,280.171650581415
289.84999999999997,281.19577451202923
291.45,280.54988587814915
291.45,279.97245956315754
292.54999999999995,279.9972797337636
293.15,280.1111506448984
293.75,279.94301752503804
294.25,280.2188836755923
294.25,280.2188836755923
294.84999999999997,280.54989641804065
293.15,280.1111506448984
291.45,279.5619744876766
287.54999999999995,278.0004381101544
285.34999999999997,276.8128953329678
283.75,276.05816280518803
283.15,275.93540870941143
282.04999999999995,275.4948725117204
279.25,274.2374355941007
278.75,273.8976577240381
279.25,273.95316387007836
279.25,273.8128580682412
277.54999999999995,273.03802885852986
281.45,275.3770789943397
285.34999999999997,277.0557048143111
288.75,278.9432274083141
291.45,280.54988587814915
294.25,281.48566611393545
295.95,282.5271476240376
298.15,283.5917493336486
298.75,283.65374543177506
300.34999999999997,283.93134651955177
300.34999999999997,283.93134651955177
297.54999999999995,284.2894717005186
297.04999999999995,283.9676091023212
294.84999999999997,283.4024181445028
294.25,283.381534615701
293.15,283.1423909574339
292.54999999999995,282.875594751197
290.95,282.1593940622312
290.34999999999997,281.4214865181485
289.84999999999997,281.33579488608194
287.54999999999995,280.21858631438397
285.34999999999997,279.2291350310133
283.75,278.3908661715179
281.45,277.04373670203347
279.84999999999997,276.37138522432093
286.45,280.98306961211216
290.34999999999997,282.26716157369947
292.04999999999995,282.82810174770464
294.25,283.5694839208847
297.54999999999995,284.2894717005186
300.34999999999997,284.5970563431794
301.45,284.5524314619021
301.45,283.43753656606145
300.34999999999997,282.86256977101624
299.84999999999997,282.60119978256586
300.34999999999997,282.86256977101624
300.95,284.27012615302897
299.25,284.8350524658577
296.45,286.09248643682474
294.25,284.4603350289203
292.54999999999995,284.118833788646
